Subclass|Attribute XML Name|Attribute Edit Permission|Display Order|Label Characteristics
wm_CarriersAccessories|wmBooksMagazinesBookFormat|E|800|MANDATORY_BEFORE
wm_CarriersAccessories|wmBooksMagazinesCondition|E|3400|NULL
wm_CarriersAccessories|wmBooksMagazinesEdition|E|2000|NULL
wm_CarriersAccessories|wmBooksMagazinesEditor|E|1200|NULL
wm_CarriersAccessories|wmBooksMagazinesFictionNonfiction|E|1700|NULL
wm_CarriersAccessories|wmBooksMagazinesGender|E|3100|NULL
wm_CarriersAccessories|wmBooksMagazinesGenre|E|900|MANDATORY_BEFORE
wm_CarriersAccessories|wmBooksMagazinesIllustrator|E|1300|NULL
wm_CarriersAccessories|wmBooksMagazinesIssue|E|2500|NULL
wm_CarriersAccessories|wmBooksMagazinesIsUnabridged|E|1900|NULL
wm_CarriersAccessories|wmBooksMagazinesMaterial|E|3200|NULL
wm_CarriersAccessories|wmBooksMagazinesNumberInSeries|E|2700|NULL
wm_CarriersAccessories|wmBooksMagazinesNumberOfPages|E|2400|NULL
wm_CarriersAccessories|wmBooksMagazinesOriginalPublicationDate|E|2100|NULL
wm_CarriersAccessories|wmBooksMagazinesPattern|E|3300|NULL
wm_CarriersAccessories|wmBooksMagazinesPublicationDate|E|2200|NULL
wm_CarriersAccessories|wmBooksMagazinesPublisher|E|1400|NULL
wm_CarriersAccessories|wmBooksMagazinesReadingLevel|E|2300|NULL
wm_CarriersAccessories|wmBooksMagazinesSeriesTitle|E|2600|NULL
wm_CarriersAccessories|wmBooksMagazinesSubgenre|E|1000|NULL
wm_CarriersAccessories|wmBooksMagazinesSubject|E|1800|NULL
wm_CarriersAccessories|wmBooksMagazinesTranslatedFrom|E|1600|NULL
wm_CarriersAccessories|wmBooksMagazinesTranslator|E|1500|NULL
wm_CarriersAccessories|wmBraSize/wmClothingBrasBraBandSize|E|3500|MANDATORY_BEFORE
wm_CarriersAccessories|wmBraSize/wmClothingBrasBraCupSize|E|3600|MANDATORY_BEFORE
wm_CarriersAccessories|wmBraSize/wmClothingWomensSwimsuitsBraBandSize|E|3500|NULL
wm_CarriersAccessories|wmBraSize/wmClothingWomensSwimsuitsBraCupSize|E|3600|NULL
wm_CarriersAccessories|wmBuildingSupplyAcRating|E|2900|NULL
wm_CarriersAccessories|wmBuildingSupplyCarpetStyle|E|3200|NULL
wm_CarriersAccessories|wmBuildingSupplyCeeTier|E|3400|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyCompatibleSurfaces|E|3600|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyCoverageArea|E|3700|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyDryTime|E|3800|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyFineness|E|4100|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyForm|E|3000|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyGrade|E|4300|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyHasCeeCertification|E|3300|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyHasLowEmissivity|E|4700|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyInactiveIngredients|E|4600|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyIsBiodegradable|E|3100|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyIsCombustible|E|3500|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyIsFastSetting|E|4000|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyIsFlammable|E|4200|NULL
wm_CarriersAccessoriesCasesBags|wmBuildingSupplyIsMadeFromReclaimedMaterials|E|4800|NULL
wm_Clothing|wmBuildingSupplyIsMadeFromRecycledMaterial|E|5000|NULL
wm_Clothing|wmBuildingSupplyIsMadeFromSustainableMaterials|E|4900|NULL
wm_Clothing|wmBuildingSupplyIsMoldResistant|E|5300|NULL
wm_Clothing|wmBuildingSupplyIsOdorless|E|5400|NULL
wm_Clothing|wmBuildingSupplyIsPowered|E|2400|NULL
wm_Clothing|wmBuildingSupplyIsPrefinished|E|5800|NULL
wm_Clothing|wmBuildingSupplyIsReadyToUse|E|5900|NULL
wm_Clothing|wmBuildingSupplyIsWaterSoluble|E|6400|NULL
wm_Clothing|wmBuildingSupplyPaintFinish|E|5500|NULL
wm_Clothing|wmBuildingSupplyPattern|E|6500|NULL
wm_Clothing|wmBuildingSupplyPeiRating|E|5600|NULL
wm_Clothing|wmBuildingSupplyPileHeight|E|5700|NULL
wm_Clothing|wmBuildingSupplyPowerType|E|2500|NULL
wm_Clothing|wmBuildingSupplyRecommendedSurfaces|E|6000|NULL
wm_Clothing|wmBuildingSupplyRollLength|E|6100|NULL
wm_Clothing|wmBuildingSupplySnowLoadRating|E|6200|NULL
wm_Clothing|wmBuildingSupplySubject|E|6600|NULL
wm_Clothing|wmBuildingSupplyVocLevel|E|6300|NULL
wm_Clothing|wmCamerasLensesAgeGroup|E|8800|NULL
wm_ClothingAccessories|wmCamerasLensesAttachmentStyle|E|6400|NULL
wm_ClothingBras|wmCamerasLensesCameraLensType|E|8700|NULL
wm_ClothingBras|wmCamerasLensesDigitalZoom|E|5200|NULL
wm_ClothingBras|wmCamerasLensesDisplayResolution|E|6500|NULL
wm_ClothingDresses|wmCamerasLensesExposureModes|E|8600|NULL
wm_ClothingDresses|wmCamerasLensesFieldOfView|E|4400|NULL
wm_ClothingDresses|wmCamerasLensesFilmCameraType|E|8500|NULL
wm_ClothingDressShirts|wmCamerasLensesFocalLength|E|4300|NULL
wm_ClothingDressShirts|wmCamerasLensesFocalRatio|E|6600|NULL
wm_ClothingDressShirts|wmCamerasLensesFocusType|E|5300|NULL
wm_ClothingDressShirts|wmCamerasLensesHasDovetailBarSystem|E|5700|NULL
wm_ClothingPanties|wmCamerasLensesHasFlash|E|4100|NULL
wm_ClothingPanties|wmCamerasLensesHasHandle|E|5800|NULL
wm_ClothingPantsShorts|wmCamerasLensesHasLcdScreen|E|5900|NULL
wm_ClothingPantsShorts|wmCamerasLensesHasMemoryCardSlot|E|6000|NULL
wm_ClothingPantsShorts|wmCamerasLensesHasNightVision|E|6100|NULL
wm_ClothingPantsShorts|wmCamerasLensesHasRedEyeReduction|E|7600|NULL
wm_ClothingPantsShorts|wmCamerasLensesHasRemovableFlash|E|7500|NULL
wm_ClothingShirtsTops|wmCamerasLensesHasShoulderStrap|E|5000|NULL
wm_ClothingShirtsTops|wmCamerasLensesIsFogResistant|E|4500|NULL
wm_ClothingShirtsTops|wmCamerasLensesIsLockable|E|5100|NULL
wm_ClothingSkirts|wmCamerasLensesIsMulticoated|E|4700|NULL
wm_ClothingSkirts|wmCamerasLensesIsParfocal|E|6200|NULL
wm_ClothingSocks|wmCamerasLensesLensCoating|E|6700|NULL
wm_ClothingSocks|wmCamerasLensesLensDiameter|E|4600|NULL
wm_ClothingWomensSwimsuits|wmCamerasLensesLensFilterType|E|8300|NULL
wm_ClothingWomensSwimsuits|wmCamerasLensesLensType|E|6800|NULL
wm_ClothingWomensSwimsuits|wmCamerasLensesLockType|E|5400|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesMaximumAperture|E|8100|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesMaximumShootingSpeed|E|7900|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesMaximumShutterSpeed|E|7800|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesMicrophoneIncluded|E|8200|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesMinimumAperture|E|8000|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesMinimumShutterSpeed|E|7700|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesOperatingTemperature|E|7000|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesPowerType|E|6300|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesScreenSize|E|5500|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesSelfTimerDelay|E|7300|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesSensorResolution|E|5600|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesShootingMode|E|7200|NULL
wm_ctx_DefaultViewItem|wmCamerasLensesShootingPrograms|E|7100|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesAgeGroup|E|1600|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesCapacity|E|2900|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesCharacter|E|2500|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesCondition|E|2700|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesDesigner|E|3700|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesDimensions|E|2800|NULL
