Subclass|Attribute XML Name|Attribute Edit Permission|Display Order|Label Characteristics
Kro_Class_All|avp/wEEERegistrationNumber|R|78700|NULL
Kro_Class_All|avp/weightVolumeDescriptionActualOnPack|R|68200|NULL
Kro_Class_All|avp/wireGaugeThickness|R|71200|NULL
Kro_Class_All|avp/wirelessRange|R|71300|NULL
Kro_Class_All|avp/wirelessRangeUOM|R|71400|NULL
Kro_Class_All|avp/woodGrain|R|71500|NULL
Kro_Class_All|avp/wooferAirSpace|R|71600|NULL
Kro_Class_All|avp/wooferAirSpaceUOM|R|71700|NULL
Kro_Class_All|avp/wooferSize|R|71800|NULL
Kro_Class_All|avp/wooferSizeUOM|R|71900|NULL
Kro_Class_All|avp/wrinPrefix|R|83200|NULL
Kro_Class_All|avp/wrinSuffix|R|83300|NULL
Kro_Class_All|avp/wSINumber|R|400|NULL
Kro_Class_All|batteryTypeInformation/areBatteriesBuiltIn|R|109100|NULL
Kro_Class_All|batteryTypeInformation/batteryTechnologyType|E|1100|NULL
Kro_Class_All|batteryTypeInformation/batteryType|R|109200|NULL
Kro_Class_All|batteryTypeInformation/batteryWeight|E|1400|NULL
Kro_Class_All|batteryTypeInformation/quantityOfBatteriesBuiltIn|E|1200|NULL
Kro_Class_All|batteryTypeInformation/quantityOfBatteriesRequired|E|1300|NULL
Kro_Class_All|boxOfficeRevenueDomestic|R|14400|NULL
Kro_Class_All|boxOfficeRevenueFirstWeekDomestic|R|14500|NULL
Kro_Class_All|boxOfficeRevenueUS|R|14600|NULL
Kro_Class_All|boxOfficeRevenueWorldwideUSDollars|R|14700|NULL
Kro_Class_All|brandDistributionTradeItemType|R|143100|NULL
Kro_Class_All|brandDistributionType|R|137400|NULL
Kro_Class_All|brandName|E|500|MANDATORY_BEFORE
Kro_Class_All|brandOwnerGLN|E|400|NULL
Kro_Class_All|brandOwnerName|R|500|NULL
Kro_Class_All|brokerInvoiceIndicator|R|18400|NULL
Kro_Class_All|builtInProductType|R|139400|NULL
Kro_Class_All|canadaHazMat/hazMatClass|R|109700|NULL
Kro_Class_All|canadaHazMat/hazMatCode|R|109800|NULL
Kro_Class_All|canadaHazMat/hazMatDesc|R|109900|NULL
Kro_Class_All|cancelDate|E|100|NULL
Kro_Class_All|canTradeItemBeBackOrdered|R|136600|NULL
Kro_Class_All|cardPriceGroupIdentifier|R|15900|NULL
Kro_Class_All|casingTareWeight|R|20700|NULL
Kro_Class_All|cataloguePrice/basisPerUnit|R|3000|NULL
Kro_Class_All|cataloguePrice/effectiveEndDate|R|110100|NULL
Kro_Class_All|cataloguePrice/effectiveStartDate|E|7700|NULL
Kro_Class_All|cataloguePrice/price|E|7600|NULL
Kro_Class_All|cataloguePrice/sheetName|R|110400|NULL
Kro_Class_All|certificationInformation|E|143400|NULL
Kro_Class_All|channelOfDistribution|R|18200|NULL
Kro_Class_All|clampPressure|R|21000|NULL
Kro_Class_All|clothingCut|R|140300|NULL
Kro_Class_All|collarType|R|140400|NULL
Kro_Class_All|color/agency|R|1800|NULL
Kro_Class_All|color/code|R|1900|NULL
Kro_Class_All|color/description|R|2000|NULL
Kro_Class_All|combFilterTechnologyTypeCode|E|1700|NULL
Kro_Class_All|communicationinformation|E|600|NULL
Kro_Class_All|componentsLabeledForDisassemblyRecyclingPercent|R|21300|NULL
Kro_Class_All|consumerAvailabilityDateTime|E|900|NULL
Kro_Class_All|consumerPackageDisclaimers/consumerPackageDisclaimer|E|3000|NULL
Kro_Class_All|consumerSafetyInformation|R|105400|NULL
Kro_Class_All|consumerStorageInstructions|E|100|NULL
Kro_Class_All|consumerSupportNumber|R|19200|NULL
Kro_Class_All|contentsDescription|R|133700|NULL
Kro_Class_All|contextIdentification|R|138600|NULL
Kro_Class_All|controlledSubstanceInformation|E|141900|NULL
Kro_Class_All|countryOfOrigin/countryCode|E|4200|NULL
Kro_Class_All|countryOfOrigin/countrySubdivisionCode|E|4300|NULL
Kro_Class_All|couponFamilyCode|E|10400|NULL
Kro_Class_All|dangerousSubstanceInformation|E|300|NULL
Kro_Class_All|dataCarrier/applicationIdentifierTypeCode|R|111200|NULL
Kro_Class_All|dataCarrier/dataCarrierFamilyTypeCode|R|111300|NULL
Kro_Class_All|dataCarrier/dataCarrierPresenceCode|R|111400|NULL
Kro_Class_All|dataCarrier/dataCarrierTypeCode|E|4500|MANDATORY_BEFORE
Kro_Class_All|datesBanner|R|1200|NULL
Kro_Class_All|decPackagingTypeCode|E|700|NULL
Kro_Class_All|decPackagingTypeDescription|E|800|NULL
Kro_Class_All|decSupplierContact|E|100|NULL
Kro_Class_All|decSupplierContactEmail|E|300|NULL
Kro_Class_All|decSupplierContactPhoneNumber|E|200|NULL
Kro_Class_All|degreeOfOriginalWort|R|4000|NULL
Kro_Class_All|deliveryLeadTime|R|18700|NULL
Kro_Class_All|dependentProprietaryTradeItems/dependentProprietaryTradeItem|R|111500|NULL
Kro_Class_All|depth|E|1600|MANDATORY_BEFORE
Kro_Class_All|detachableSpeakerTypeCode|R|139500|NULL
Kro_Class_All|diameter|R|7500|NULL
Kro_Class_All|dietTypeDescription|E|700|NULL
Kro_Class_All|digitalizationLevelCode|R|16100|NULL
Kro_Class_All|discontinueDate|E|6200|NULL
Kro_Class_All|displayDimensions/dimensionDepth|E|2400|NULL
Kro_Class_All|displayDimensions/dimensionHeight|E|2500|NULL
Kro_Class_All|displayDimensions/dimensionWidth|E|2300|NULL
Kro_Class_All|displayDimensions/displayDimensionTypeCode|R|111600|NULL
Kro_Class_All|displayResolutionCode|R|23000|NULL
Kro_Class_All|distributionDetails/distributionMethodCode|R|112000|NULL
Kro_Class_All|distributionDetails/isDistributionMethodPrimary|R|112100|NULL
Kro_Class_All|distributionDetails/orderingLeadTime|R|112200|NULL
Kro_Class_All|doesItemContainAControlledSubstance|R|34500|NULL
Kro_Class_All|doesManufacturerHaveTakeBackProgram|R|22500|NULL
Kro_Class_All|doesTradeItemContainHumanBloodDerivative|R|131100|NULL
Kro_Class_All|doesTradeItemContainLatex|R|131200|NULL
Kro_Class_All|doesTradeItemContainPesticide|R|22000|NULL
Kro_Class_All|doesTradeItemHaveAutoReaderTracker|R|138800|NULL
Kro_Class_All|doesTradeItemHaveRefuseObligations|R|21400|NULL
Kro_Class_All|doPackagingMaterialContainLatex|R|138400|NULL
Kro_Class_All|drainedWeight|R|7800|NULL
Kro_Class_All|dummyAttribute|R|100|NULL
Kro_Class_All|dynamicContrastRatio|E|4300|NULL
Kro_Class_All|editionDescription|R|15100|NULL
Kro_Class_All|effectiveDate|R|5500|NULL
Kro_Class_All|endAvailabilityDate|R|5700|NULL
Kro_Class_All|endDateMaximumBuyingQuantity|R|5800|NULL
Kro_Class_All|endDateMinimumBuyingQuantity|R|5900|NULL
Kro_Class_All|endDateTimeOfExclusivity|R|6000|NULL
Kro_Class_All|environmentalIdentifier|R|12700|NULL
Kro_Class_All|environmentalLevyApplicableByProvince|R|17700|NULL
Kro_Class_All|expiryDateFormat|R|19000|NULL
Kro_Class_All|externalFileLink/areFeesRequiredForUse|R|116800|NULL
Kro_Class_All|externalFileLink/areHumanModelsInFile|R|115600|NULL
Kro_Class_All|externalFileLink/canFilesBeEdited|R|113300|NULL
Kro_Class_All|externalFileLink/canFileStream|R|114800|NULL
Kro_Class_All|externalFileLink/externalFileLinkContentDescription|R|112400|NULL
Kro_Class_All|externalFileLink/externalFileLinkFileName|E|11000|NULL
Kro_Class_All|externalFileLink/fileAspectRatio|R|114000|NULL
Kro_Class_All|externalFileLink/fileAuthorName|R|115700|NULL
Kro_Class_All|externalFileLink/fileBackgroundColourDescription|R|114900|NULL
Kro_Class_All|externalFileLink/fileCameraPerspective|R|114600|NULL
Kro_Class_All|externalFileLink/fileCampaignDescription|R|116900|NULL
Kro_Class_All|externalFileLink/fileColourCalibration|R|115000|NULL
Kro_Class_All|externalFileLink/fileColourSchemeCode|R|114100|NULL
Kro_Class_All|externalFileLink/fileCompressionType|R|115100|NULL
Kro_Class_All|externalFileLink/fileContrast|R|115200|NULL
Kro_Class_All|externalFileLink/fileCopyrightDescription|R|114400|NULL
Kro_Class_All|externalFileLink/fileDepictedSceneDescription|R|115800|NULL
Kro_Class_All|externalFileLink/fileDepictedSeason|R|115900|NULL
Kro_Class_All|externalFileLink/fileDisclaimerInformation|R|114500|NULL
Kro_Class_All|externalFileLink/fileEffectiveEndDateTime|E|11300|NULL
Kro_Class_All|externalFileLink/fileEffectiveStartDateTime|E|11200|NULL
Kro_Class_All|externalFileLink/fileFeeDescription|R|117000|NULL
Kro_Class_All|externalFileLink/fileFormatDescription|R|112500|NULL
Kro_Class_All|externalFileLink/fileFormatName|E|11100|NULL
Kro_Class_All|externalFileLink/fileItemPositionCode|R|116000|NULL
Kro_Class_All|externalFileLink/fileLanguageCode|R|114700|NULL
Kro_Class_All|externalFileLink/fileLayerQuantity|R|116100|NULL
Kro_Class_All|externalFileLink/fileLifestyleDescription|R|116200|NULL
Kro_Class_All|externalFileLink/filePixelHeight|R|113600|NULL
Kro_Class_All|externalFileLink/filePixelWidth|R|113700|NULL
Kro_Class_All|externalFileLink/filePlaybackRate|R|115300|NULL
Kro_Class_All|externalFileLink/filePrintHeight|R|113800|NULL
Kro_Class_All|externalFileLink/filePrintWidth|R|113900|NULL
Kro_Class_All|externalFileLink/fileRecommendedUsageDescription|R|117100|NULL
Kro_Class_All|externalFileLink/fileResolutionDescription|R|115400|NULL
Kro_Class_All|externalFileLink/fileRightsDescription|R|117200|NULL
Kro_Class_All|externalFileLink/fileRunTime|R|115500|NULL
Kro_Class_All|externalFileLink/fileSize|R|113500|NULL
Kro_Class_All|externalFileLink/fileStoryDescription|R|116300|NULL
Kro_Class_All|externalFileLink/fileTalentDescription|R|116400|NULL
Kro_Class_All|externalFileLink/fileUsageRestriction|R|114300|NULL
Kro_Class_All|externalFileLink/fileVersion|R|113000|NULL
Kro_Class_All|externalFileLink/intendedPublicationCountryCode|E|117400|NULL
Kro_Class_All|externalFileLink/intendedPublicationMediaTypeDescription|R|117300|NULL
Kro_Class_All|externalFileLink/isFileBackgroundTransparent|R|114200|NULL
Kro_Class_All|externalFileLink/isFileForInternalUseOnly|R|113200|NULL
Kro_Class_All|externalFileLink/isTalentReleaseOnFile|R|113400|NULL
Kro_Class_All|externalFileLink/itemDepictionTypeCode|R|116500|NULL
Kro_Class_All|externalFileLink/itemsInFileDescription|R|116600|NULL
Kro_Class_All|externalFileLink/numberOfItemsInDigitalAsset|R|116700|NULL
Kro_Class_All|externalFileLink/typeOfInformation|E|10800|NULL
Kro_Class_All|externalFileLink/uniformResourceIdentifier|E|10900|NULL
Kro_Class_All|fatInMilkContent|E|200|MANDATORY_BEFORE
Kro_Class_All|fdsFdr|R|11900|NULL
Kro_Class_All|firstCinSubmissionDate|R|800|NULL
Kro_Class_All|firstDeliveryDateTime|R|8900|NULL
Kro_Class_All|firstItemSubmissionDate|R|600|NULL
Kro_Class_All|firstOrderDate|E|5800|NULL
Kro_Class_All|firstReturnableDateTime|R|101500|NULL
Kro_Class_All|firstShipDate|E|6000|NULL
Kro_Class_All|fishMeatPoultryContent/fishMeatPoultryTypeCode|R|117500|NULL
Kro_Class_All|fishMeatPoultryContent/fishMeatPoultryTypeCodeListAgency|R|117800|NULL
Kro_Class_All|fishMeatPoultryContent/fishMeatPoultryTypeCodeListIdentification|R|117700|NULL
Kro_Class_All|fishMeatPoultryContent/minimumFishMeatPoultryContent|R|117600|NULL
Kro_Class_All|fixedSpeakerLocationCode|R|139600|NULL
Kro_Class_All|flammableAerosolContainmentCode|R|105100|NULL
Kro_Class_All|flammableGasWeight|R|105200|NULL
Kro_Class_All|foodAndBevAdditiveInformation/additiveName|R|117900|NULL
Kro_Class_All|foodAndBevAdditiveInformation/levelOfContainmentCode|R|118000|NULL
Kro_Class_All|foodAndBevDietTypeInfo|E|600|NULL
Kro_Class_All|foodAndBevMicrobiological/organismCode|R|118300|NULL
Kro_Class_All|foodAndBevMicrobiological/organismMaximumValue|R|118400|NULL
Kro_Class_All|foodAndBevMicrobiological/organismReferenceValue|R|118100|NULL
Kro_Class_All|foodAndBevMicrobiological/organismWarningValue|R|118200|NULL
Kro_Class_All|foodAndBevPreparationInfo|E|11800|NULL
Kro_Class_All|foodBeverageComposition/foodBeverageCompositionCode|R|118500|NULL
Kro_Class_All|foodBeverageComposition/foodBeverageCompositionDatabaseCode|R|118600|NULL
Kro_Class_All|forMoreInfoAboutProduct|R|19300|NULL
Kro_Class_All|franceAdditionalTaxAmounts/franceAdditionalTaxAgencyCode|R|118700|NULL
Kro_Class_All|franceAdditionalTaxAmounts/franceAdditionalTaxTypeCode|R|118800|NULL
Kro_Class_All|franceAdditionalTaxAmounts/franceAdditionalTaxTypeDescription|R|118900|NULL
Kro_Class_All|franceAdditionalTaxAmounts/franceAdditionalVATTaxAgencyCode|R|119100|NULL
Kro_Class_All|franceAdditionalTaxAmounts/franceAdditionalVATTaxRate|R|119000|NULL
Kro_Class_All|franceAdditionalTaxAmounts/franceAdditionalVATTaxTypeCode|R|119200|NULL
Kro_Class_All|franceAdditionalTaxAmounts/franceAdditionalVATTaxTypeDescription|R|119300|NULL
Kro_Class_All|franceTaxAmounts/franceTaxAgencyCode|R|119400|NULL
Kro_Class_All|franceTaxAmounts/franceTaxAmount|R|119500|NULL
Kro_Class_All|franceTaxAmounts/franceTaxTypeCode|R|119600|NULL
Kro_Class_All|franceTaxAmounts/franceTaxTypeDescription|R|119700|NULL
Kro_Class_All|functionalName|E|1000|MANDATORY_BEFORE
Kro_Class_All|gdsnRegistrationDate|R|3800|NULL
Kro_Class_All|gdsnRegistryStatus|R|3700|NULL
Kro_Class_All|geneticallyModifiedDeclarationCode|R|16900|NULL
Kro_Class_All|genreTypeCodeReference|R|15300|NULL
Kro_Class_All|globalClassificationCategory/code|E|2600|MANDATORY_BEFORE
Kro_Class_All|globalClassificationCategory/definition|E|2800|MANDATORY_BEFORE
Kro_Class_All|globalClassificationCategory/name|E|2700|MANDATORY_BEFORE
Kro_Class_All|goodsPickUpLeadTime|R|9200|NULL
Kro_Class_All|grossWeight|E|3300|MANDATORY_BEFORE
Kro_Class_All|growingMethodCode|R|141200|NULL
Kro_Class_All|gs1TradeItemIdentificationKey/code|R|120200|NULL
Kro_Class_All|gs1TradeItemIdentificationKey/isBarCodeOnPkgVariableMeasureBarCode|R|120400|NULL
Kro_Class_All|gs1TradeItemIdentificationKey/isBarcodeSymbologyDerivable|R|120100|NULL
Kro_Class_All|gs1TradeItemIdentificationKey/value|R|120300|NULL
Kro_Class_All|gSTHSTApplicable|R|17500|NULL
Kro_Class_All|gtin|E|100|MANDATORY_BEFORE
Kro_Class_All|gtinInformationBanner|R|100|NULL
Kro_Class_All|gtinName|E|200|NULL
Kro_Class_All|handlingDeliveryBanner|R|2400|NULL
Kro_Class_All|handlingInstructions/handlingInstructionCode|R|120600|NULL
Kro_Class_All|handlingInstructions/handlingInstructionCodeAgency|R|120500|NULL
Kro_Class_All|handlingInstructionsDescription|R|38400|NULL
Kro_Class_All|hasAllergenControlPolicy|R|106600|NULL
Kro_Class_All|hasBatchNumber|E|9200|NULL
Kro_Class_All|hasComparativeClaim|R|106300|NULL
Kro_Class_All|hasDisplayReadyPackaging|E|9500|NULL
Kro_Class_All|hazardousMaterialClassification|R|12800|NULL
Kro_Class_All|healthClaimCode|E|200|NULL
Kro_Class_All|healthClaimDescription|R|139300|NULL
Kro_Class_All|heatOfCombustion|R|18300|NULL
Kro_Class_All|height|E|1400|MANDATORY_BEFORE
Kro_Class_All|hi|E|1900|NULL
Kro_Class_All|illegalToAdvertiseTargetMarket/targetMarketCountryCode|R|120700|NULL
Kro_Class_All|illegalToAdvertiseTargetMarket/targetMarketSubdivisionCode|R|120800|NULL
Kro_Class_All|importClassification/importClassificationTypeCode|R|7300|NULL
Kro_Class_All|importClassification/importClassificationValue|R|7400|NULL
Kro_Class_All|incentiveUnitBasisInformation|R|11700|NULL
Kro_Class_All|incotermInformation/incotermCode|R|121100|NULL
Kro_Class_All|incotermInformation/incotermCodeLocation|R|121200|NULL
Kro_Class_All|incotermInformation/incotermCountryCode|R|121300|NULL
Kro_Class_All|individualUnitMax|R|500|NULL
Kro_Class_All|individualUnitMin|R|400|NULL
Kro_Class_All|informationProviderAddress|R|140700|NULL
Kro_Class_All|informationProviderGLN|R|2200|NULL
Kro_Class_All|informationProviderName|R|1300|NULL
Kro_Class_All|ingredientStatement|E|17600|NULL
Kro_Class_All|innerPack|R|6000|NULL
Kro_Class_All|internalItemNumber|R|23500|NULL
Kro_Class_All|invoiceInfoUOMForInvoiceQuantities|R|10600|NULL
Kro_Class_All|invoiceName|R|4200|NULL
Kro_Class_All|irradiatedCode|R|138700|NULL
Kro_Class_All|isAssemblyRequired|E|1000|NULL
Kro_Class_All|isBaseUnit|R|1000|MANDATORY_BEFORE
Kro_Class_All|isConsumerUnit|R|1100|MANDATORY_BEFORE
Kro_Class_All|isCustomLabel|R|19500|NULL
Kro_Class_All|isDiscountingIllegal|R|138900|NULL
Kro_Class_All|isDispatchUnit|R|1300|MANDATORY_BEFORE
Kro_Class_All|isEligibleForRevenueShare|R|14800|NULL
Kro_Class_All|isInvoiceUnit|E|2300|MANDATORY_BEFORE
Kro_Class_All|isItemAvailableForDirectToConsumerDeliv|R|12400|NULL
Kro_Class_All|isItemAvailableForSpecialOrder|R|12300|NULL
Kro_Class_All|isItemFlavouring|R|106000|NULL
Kro_Class_All|isItemHypoallergenic|R|106700|NULL
Kro_Class_All|isItemSubjectToUSPatent|R|12500|NULL
Kro_Class_All|isNetContentDeclaration|R|7400|NULL
Kro_Class_All|isNonGTINLogisticUnitPackedIrregularly|R|104900|NULL
Kro_Class_All|isOneTimeBuy|R|136500|NULL
Kro_Class_All|isOrderableUnit|R|1200|MANDATORY_BEFORE
Kro_Class_All|isProductAerosol|E|96600|NULL
Kro_Class_All|isProductChemicalNotIntendedForHumanConsumption|R|22200|NULL
Kro_Class_All|isProductCustomizable|R|19900|NULL
Kro_Class_All|isRawMaterialIrradiated|R|10100|NULL
Kro_Class_All|isSecurityTagPresent|R|12600|NULL
Kro_Class_All|isTradeItemACutToOrderItem|R|10700|NULL
Kro_Class_All|isTradeItemADisplayUnit|E|9400|NULL
Kro_Class_All|isTradeItemADivisibleItem|R|10800|NULL
Kro_Class_All|isTradeItemAFullDisplayStand|R|10900|NULL
Kro_Class_All|isTradeItemAModel|R|11100|NULL
Kro_Class_All|isTradeItemAPromotionalItem|R|11200|NULL
Kro_Class_All|isTradeItemAReturnableItem|R|11300|NULL
Kro_Class_All|isTradeItemAutomaticPowerDownEnabled|R|22700|NULL
Kro_Class_All|isTradeItemConsideredGeneric|R|131300|NULL
Kro_Class_All|isTradeItemConsumerUpgradeableOrMaintainable|R|21900|NULL
Kro_Class_All|isTradeItemCrossContaminated|R|106500|NULL
Kro_Class_All|isTradeItemDesignedForEasyDisassembly|R|21500|NULL
Kro_Class_All|isTradeItemDirectShippable|R|20000|NULL
Kro_Class_All|isTradeItemImplantable|R|131400|NULL
Kro_Class_All|isTradeItemNonPhysical|R|138300|NULL
Kro_Class_All|isTradeItemPackedIrregularly|R|8200|NULL
Kro_Class_All|isTradeItemPrePackedFoodAdditive|R|106400|NULL
Kro_Class_All|isTradeItemPreviouslyFrozen|R|106200|NULL
Kro_Class_All|isTradeItemRecalled|R|12000|NULL
Kro_Class_All|isTradeItemReconditioned|R|132900|NULL
Kro_Class_All|isTradeItemReorderable|R|9000|NULL
Kro_Class_All|isTradeItemRigidPlasticPackagingContainer|R|21600|NULL
Kro_Class_All|isTradeItemROHSCompliant|R|21700|NULL
Kro_Class_All|isTradeItemShippedInMultipleContainers|R|20100|NULL
Kro_Class_All|isTradeItemSizeBasedPricing|R|9100|NULL
Kro_Class_All|isTradeItemUniversalWaste|R|21800|NULL
Kro_Class_All|isTradeItemWildCaught|R|106100|NULL
Kro_Class_All|isVariableWeightItem|E|2400|MANDATORY_BEFORE
Kro_Class_All|isWoodAComponentOfThisItem|R|12200|NULL
Kro_Class_All|itemIdentifier|R|400|NULL
Kro_Class_All|itemSource|R|500|NULL
Kro_Class_All|itemSubmissionDate|R|700|NULL
Kro_Class_All|juiceContentPercentage|E|500|NULL
Kro_Class_All|kro3DMapView|R|249900|NULL
Kro_Class_All|kro911FreeV12104|E|91800|NULL
Kro_Class_All|kroAbsorbencyLevelClaimV10415|E|160600|NULL
Kro_Class_All|kroAbsorbencyLevelClaimV10888|E|160700|NULL
Kro_Class_All|kroACAdaptorIncluded|E|294000|NULL
Kro_Class_All|kroAccelerant|E|119000|NULL
Kro_Class_All|kroAccessoriesIncluded|E|196600|NULL
Kro_Class_All|kroAcetoneFree|E|199400|NULL
Kro_Class_All|kroAcidityLevel|E|108600|NULL
Kro_Class_All|kroActiveIngredient/kroActiveIngredientAmount|E|400|NULL
Kro_Class_All|kroActiveIngredient/kroActiveIngredientName|E|300|NULL
Kro_Class_All|kroActiveIngredients|E|16400|NULL
Kro_Class_All|kroActiveIngredientsMedication|E|146700|NULL
Kro_Class_All|kroActivityRequiredToPrepareProductForSale|E|169600|NULL
Kro_Class_All|kroActors|R|246100|NULL
Kro_Class_All|kroAddedDHAOrARA|E|164400|NULL
Kro_Class_All|kroAddedFlavoringV10106|E|158500|NULL
Kro_Class_All|kroAddedFlavoringV11003|E|158300|NULL
Kro_Class_All|kroAddedFlavoringV11046|E|158400|NULL
Kro_Class_All|kroAddedIngredientsV10138|E|60100|NULL
Kro_Class_All|kroAddedIngredientsV10139|E|60200|NULL
Kro_Class_All|kroAddedIngredientsV10140|E|60300|NULL
Kro_Class_All|kroAddedIngredientsV10141|E|144400|NULL
Kro_Class_All|kroAddedIngredientsV10144|E|144600|NULL
Kro_Class_All|kroAddedIngredientsV10145|E|144800|NULL
Kro_Class_All|kroAddedIngredientsV10146|E|60400|NULL
Kro_Class_All|kroAddedIngredientsV10147|E|144700|NULL
Kro_Class_All|kroAddedIngredientsV10148|E|60700|NULL
Kro_Class_All|kroAddedIngredientsV10149|E|60500|NULL
Kro_Class_All|kroAddedIngredientsV10814|E|144500|NULL
Kro_Class_All|kroAddedIngredientsV10833|E|144900|NULL
Kro_Class_All|kroAddedIngredientsV10954|E|60000|NULL
Kro_Class_All|kroAddedIngredientsV10966|E|60600|NULL
Kro_Class_All|kroAddedIngredientsV11173|E|145000|NULL
Kro_Class_All|kroAddedIngredientsV11255|E|145100|NULL
Kro_Class_All|kroAddedIngredientsV11420|E|145200|NULL
Kro_Class_All|kroAddedIngredientsV11539|R|145500|NULL
Kro_Class_All|kroAddedIngredientsV11580|R|145400|NULL
Kro_Class_All|kroAddedIngredientsV11608|R|145600|NULL
Kro_Class_All|kroAddedIngredientsV11688|R|145700|NULL
Kro_Class_All|kroAddedIngredientsV11814|R|145300|NULL
Kro_Class_All|kroAddedIngredientsV12166|E|149000|NULL
Kro_Class_All|kroAdditionalConnectionsAvailableV11818|R|257600|NULL
Kro_Class_All|kroAdditionalContactInfo/kroAdditionalContactCompanyName|R|5300|NULL
Kro_Class_All|kroAdditionalContactInfo/kroAdditionalContactEmail|R|5100|NULL
Kro_Class_All|kroAdditionalContactInfo/kroAdditionalContactJobRole|R|5200|NULL
Kro_Class_All|kroAdditionalContactInfo/kroAdditionalContactName|R|5000|NULL
Kro_Class_All|kroAdditionalFeaturesV11819|R|257700|NULL
Kro_Class_All|kroAdditionalFeaturesV11916|E|257800|NULL
Kro_Class_All|kroAdditionalFeaturesV11989|E|60900|NULL
Kro_Class_All|kroAdditionalFeaturesV12927|E|304000|NULL
Kro_Class_All|kroAdditionalFeaturesV13006|E|303900|NULL
Kro_Class_All|kroAdditionalFeaturesV13017|E|303800|NULL
Kro_Class_All|kroAdditionalIngredientForConsumerBenefit|E|180300|NULL
Kro_Class_All|kroAdditionalIngredientsRequiredForPreparationV10479|E|143000|NULL
Kro_Class_All|kroAdditionalIngredientsRequiredForPreparationV10767|E|142900|NULL
Kro_Class_All|kroAdditionalIngredientsRequiredForPreparationV10980|E|143100|NULL
Kro_Class_All|kroAdditionalIngredientsRequiredForPreparationV11686|R|143200|NULL
Kro_Class_All|kroAdditionalLabeling|E|202000|NULL
Kro_Class_All|kroAdditionalPostageRequired|E|197600|NULL
Kro_Class_All|kroAdditionalProductsCount|R|235700|NULL
Kro_Class_All|kroAdditionalProductsV11411|E|220500|NULL
Kro_Class_All|kroAdditionalProductsV11414|E|220600|NULL
Kro_Class_All|kroAdditionalProductsV11559|R|220800|NULL
Kro_Class_All|kroAdditionalProductsV11697|R|220700|NULL
Kro_Class_All|kroAdditionalProductsV11783|R|220900|NULL
Kro_Class_All|kroAdditionalProductsV11859|R|221000|NULL
Kro_Class_All|kroAdditionalProductsV12039|E|221100|NULL
Kro_Class_All|kroAdditiveForOdorV10322|E|141100|NULL
Kro_Class_All|kroAdditiveSolutionPercentage|E|106500|NULL
Kro_Class_All|kroAdditiveSolutionTypeUsedV10372|E|106400|NULL
Kro_Class_All|kroAdjustableBrightnessDisplay|E|294100|NULL
Kro_Class_All|kroAdultIncontinenceRelated|E|102700|NULL
Kro_Class_All|kroAerobicStepTracking|E|294200|NULL
Kro_Class_All|kroAerosolLevel|E|100700|NULL
Kro_Class_All|kroAgeRestrictedV10498|E|121000|NULL
Kro_Class_All|kroAgeRestrictedV11041|E|120800|NULL
Kro_Class_All|kroAgeRestrictedV11073|E|120900|NULL
Kro_Class_All|kroAgeRestrictedV11876|R|121100|NULL
Kro_Class_All|kroAgeRestrictedV11987|E|121200|NULL
Kro_Class_All|kroAidsInThePreventionOrSpreadOfDisease|E|90700|NULL
Kro_Class_All|kroAirCompressorPSILevel|R|238500|NULL
Kro_Class_All|kroAlcoholContentByWeightABW|E|269000|NULL
Kro_Class_All|kroAlcoholManufacturedFlagV10293|E|96700|NULL
Kro_Class_All|kroAlcoholPercentage|E|102300|NULL
Kro_Class_All|kroAlcoholPresentInProduct|E|15200|NULL
Kro_Class_All|kroAlcoholProductClassificationV10400|E|162000|NULL
Kro_Class_All|kroAlcoholProof|E|97700|NULL
Kro_Class_All|kroAlcoholUsedInProcessing|E|15300|NULL
Kro_Class_All|kroAmericanMedicalInsignia|E|303700|NULL
Kro_Class_All|kroAmericanViticulturalAreaAVA|E|97500|NULL
Kro_Class_All|kroAmmoniaFreeV11197|E|197100|NULL
Kro_Class_All|kroAmountOfAging|E|268100|NULL
Kro_Class_All|kroAmountOfInternalMemory|E|274600|NULL
Kro_Class_All|kroAmountOfMemoryIncluded|E|1200|NULL
Kro_Class_All|kroAmountOfMemoryIncludedUOM|E|1300|NULL
Kro_Class_All|kroAmountOfSugarOrSweeteners|E|103500|NULL
Kro_Class_All|kroAmountPerDose|E|2830|MANDATORY_BEFORE
Kro_Class_All|kroAnalogDigitalV11307|E|207100|NULL
Kro_Class_All|kroAnatomicalFormV10936|E|61000|NULL
Kro_Class_All|kroAncientGrainV10477|E|143900|NULL
Kro_Class_All|kroAnimalFeedTypeIsAllVegetable|E|106800|NULL
Kro_Class_All|kroAnimalPenned|R|243900|NULL
Kro_Class_All|kroAnimalRaisedInaCageFreeEnvironment|E|106600|NULL
Kro_Class_All|kroAnimalRaisedInaFreeRangeEnvironment|E|106700|NULL
Kro_Class_All|kroAnimalRaisedWithoutGrowthHormones|E|182300|NULL
Kro_Class_All|kroAnimalWelfareProgramClaim|E|226800|NULL
Kro_Class_All|kroAnnualPlanterPercentage|R|234500|NULL
Kro_Class_All|kroAntibioticFree|E|177900|NULL
Kro_Class_All|kroAntiDandruffClaim|E|179900|NULL
Kro_Class_All|kroAntifungalClaim|E|61100|NULL
Kro_Class_All|kroAntimicrobial|E|209400|NULL
Kro_Class_All|kroAntiMiteTreated|E|209100|NULL
