dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
kroBanner_Product_NetContentEUOM|N||||||||||||||||R|N|en|Net Content|Net Content and Equivalent UOM|Banner|Label|100|Left|200|Left||||Active||NULL|
netContent|Y||100|float|38|38|15|||M|uom|text||5|2|AreaCountDimensionInfostorageMassVolumeUOM|E|N|en|Net Content & UOM - Vendor|The amount of the product contained in the package, usually as claimed on the label. If a product’s net content can be represented in multiple values – please provide all values (e.g. laundry detergent – 150 fluid ounces 1.17 gallons, 96 loads).|Horizontal|Float|200|Left|200|Left||||Active||MANDATORY_BEFORE|
kroNetContentEquivalentUOMV12765|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12765|E|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|300|Left|200|Left||||Active||NULL|
kroRequiredEquivalentUOMOverride|N|||boolean|||||||||||||E|N|en|Net Content Equivalent UOM Override|Override indicator for Net Content Equivalent UOM - VIP to Kroger: By selecting ‘Yes’ you are indicating the required EUOM for this item cannot be provided|Horizontal|Boolean|400|Left|200|Left||||Active||MANDATORY_BEFORE|
kroEquivalentUOMQuantityOverride|N|||float|7|7|2|||M|uom|text||60|1|KRO_V10742|E|N|en|Net Content Equivalent UOM VIP to Kroger Override|Indicates Kroger required EUOM. Please complete class popup attributes in order to obtain Kroger required EUOM|Horizontal|Float|500|Left|200|Left||||Active||NULL|
kroBanner_Product_Description|N||||||||||||||||R|N|en|Product Description|Product Description|Banner|Label|600|Left|200|Left||||Active||NULL|
kroAdditionalConnectionsAvailableV11818|Y||50|text||60|1||KRO_V11818||||||||E|N|en|Additional Connections Available|Identifies the additional connections that are available.|Horizontal|Multi_Select_List|700|Left|200|Left||||Active||MANDATORY_BEFORE|
kroAdditionalFeaturesV11819|Y||10|text||60|1||KRO_V11819||||||||E|N|en|Additional Feature(s)|The descriptive term that is used by the manufacturer to identify additional features associated with the primary product.|Horizontal|Multi_Select_List|800|Left|200|Left||||Active||MANDATORY_BEFORE|
kroOtherAdditionalFeatures|Y||10|text||100|1||||||||||E|N|en|Other Additional Feature(s)|Specify any additional feature(s) not listed.|Horizontal|Text|900|Left|200|Left||||Active||NULL|
kroAdditionalProductsV11859|Y||10|text||60|1||KRO_V11859||||||||E|N|en|Additional Product(s)|The descriptive term that is used by the manufacturer to identify additional products associated with the primary product.|Horizontal|Multi_Select_List|1000|Left|200|Left||||Active||MANDATORY_BEFORE|
kroOtherAdditionalProducts|Y||10|text||100|1||||||||||E|N|en|Other Additional Product(s)|Specify any additional product(s) not listed.|Horizontal|Text|1100|Left|200|Left||||Active||NULL|
kroAspectRatioV11820|N|||text||60|1||KRO_V11820||||||||E|N|en|Aspect Ratio|Tells dimension of TV, if it is wide screen or standard.|Horizontal|Dropdown|1200|Left|200|Left||||Active||NULL|
kroAspectRatioDescriptionV11821|N|||text||60|1||KRO_V11821||||||||E|N|en|Aspect Ratio Description|Textual description of the orientation of your view on a television set. |Horizontal|Dropdown|1300|Left|200|Left||||Active||NULL|
kroAssortmentPlanName|N|||text||50|1||||||||||E|N|en|Assortment Plan Name|Identify the Assortment Plan Name|Horizontal|Text|1400|Left|200|Left||||Active||NULL|
kroAVInputOutputLocationV11823|Y||50|text||60|1||KRO_V11823||||||||E|N|en|AV Input-Output Location|Identifies the location of the AV Input-Output.|Horizontal|Multi_Select_List|1500|Left|200|Left||||Active||MANDATORY_BEFORE|
kroBatteriesRequired|N|||text||60|1||KRO_V11858||||||||E|N|en|Batteries Required|Identifies if batteries are required to use the product.|Horizontal|Dropdown|1600|Left|200|Left||||Active||MANDATORY_BEFORE|
kroBatteryLifeNonEcomm|N|||float|5|5|2||||||||||E|N|en|Battery Life|Identify the life of the battery.|Horizontal|Float|1700|Left|200|Left||||Active||NULL|
kroColorV10825|Y||100|text||60|1|N|KRO_V10825||||||||E|N|en|Color|Indicates the color of the trade item.|Horizontal|Multi_Select_List|1800|Left|200|Left||||Active||MANDATORY_BEFORE|
kroOtherColor|Y||100|text||100|1|N|||||||||E|N|en|Other Color|Indicates additional potential colors not included on the valid value list for attribute 588 Color.|Horizontal|Text|1900|Left|200|Left||||Active||NULL|
kroCombFilterTechnologyV11825|Y||50|text||60|1||KRO_V11825||||||||E|N|en|Comb Filter Technology|Indicates the comb filter technology.|Horizontal|Multi_Select_List|2000|Left|200|Left||||Active||MANDATORY_BEFORE|
kroConsumerProductTypeV11866|N|||text||60|1||KRO_V11866||||||||E|N|en|Consumer Product Type|Identify the type of product.|Horizontal|Dropdown|2100|Left|200|Left||||Active||MANDATORY_BEFORE|
kroContrastRatioV11826|N|||text||60|1||KRO_V11826||||||||E|N|en|Contrast Ratio|The ratio of luminosity of the brightest and darkest color the system is capable of producing simultaneously over time.|Horizontal|Dropdown|2200|Left|200|Left||||Active||NULL|
kroCordLength|N|||text||100|1||||||||||E|N|en|Cord Length|Length of cord.|Horizontal|Text|2300|Left|200|Left||||Active||NULL|
kroEnergyStarCertified|N|||text||60|1||KRO_V11828||||||||E|N|en|Energy Star Certified|The descriptive term that is used by the product manufacturer to identify whether the product is Energy Star Certified. |Horizontal|Dropdown|2400|Left|200|Left||||Active||MANDATORY_BEFORE|
kroFootprintSizeV11829|N|||text||60|1||KRO_V11829||||||||E|N|en|Footprint Size|Indicates the size of the DVD player.|Horizontal|Dropdown|2500|Left|200|Left||||Active||NULL|
kroHDMIAndHDCPInteroperabilityV11830|N|||text||60|1||KRO_V11830||||||||E|N|en|HDMI and HDCP Interoperability|Indicates all of the product’s HMDI inputs and/or outputs certified for HDMI/HDCP interoperability through either SimplayHD or another Authorized Testing Center with the 1.2a specification.|Horizontal|Dropdown|2600|Left|200|Left||||Active||MANDATORY_BEFORE|
kroHeadphoneConnectionV11831|N|||text||60|1||KRO_V11831||||||||E|N|en|Headphone Connection|Indicates the type of headphone connection.|Horizontal|Dropdown|2700|Left|200|Left||||Active||MANDATORY_BEFORE|
