dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
kroConsumerSegmentTypeV12136|N|||text||60|1||KRO_V12136||||||||E|N|en|Consumer Segment Type|Vendor indicates the user group to whom the brand is targeted.|Horizontal|Dropdown|1000|Left|200|Left||||Active||MANDATORY_BEFORE|
kroConsumerUnitResealable|N||1|text||60|1||KRO_V11515||||||||E|N|en|Consumer Unit Resealable|Identify if Consumer Unit is Resealable|Horizontal|Dropdown|1100|Left|200|Left||||Active||MANDATORY_BEFORE|
kroEnzymeSourceV10915|Y||5|text||60|1||KRO_V10915||||||||E|N|en|Enzyme Source|Food product that provides enzyme proteins to the body. Enzymes provide antioxidants.|Horizontal|Multi_Select_List|4100|Left|200|Left||||Active||NULL|
kroEquivalentUOMQuantityOverride|N|||float|7|7|2|||M|uom|text||60|1|KRO_V10742|E|N|en|Net Content Equivalent UOM VIP to Kroger Override|Indicates Kroger required EUOM. Please complete class popup attributes in order to obtain Kroger required EUOM|Horizontal|Float|500|Left|200|Left||||Active||NULL|
kroGelatinSourceV10916|Y||6|text||60|1||KRO_V10916||||||||E|N|en|Gelatin Source|Food product that provides gelatin to the body. Gelatin is derived from collagen and obtained from various animal byproducts.|Horizontal|Multi_Select_List|4300|Left|200|Left||||Active||NULL|
kroGiftPackageV12124|N|||text||60|1||KRO_V12124||||||||E|N|en|Gift Package|Identifies if the product is a gift package.|Horizontal|Dropdown|1200|Left|200|Left||||Active||MANDATORY_BEFORE|
kroGrapeVarietyV11475|N||1|text||60|1||KRO_V11475||||||||E|N|en|Grape Variety|The descriptive term that is used by the product manufacturer to identify a particular variety of grape, which is used in winemaking.|Horizontal|Dropdown|1300|Left|200|Left||||Active||MANDATORY_BEFORE|
kroIsItemIntendedForHumanConsumption|N|||boolean|||||||||||||E|N|en|Item is Intended for Human Consumption|Items packaged / designated for human consumption|Horizontal|Boolean|3700|Left|200|Left||||Active||MANDATORY_BEFORE|
kroLevelOfAlcoholClaimV11904|N|||text||100|1||KRO_V11904||||||||E|N|en|Level of Alcohol Claim|The descriptive term that is used by the product manufacturer to identify the level of alcohol that is contained within the product.|Horizontal|Dropdown|1400|Left|200|Left||||Active||MANDATORY_BEFORE|
kroLevelOfCarbonationV11071|N|||text||60|1||KRO_V11071||||||||E|N|en|Level of Carbonation|The descriptive term that is used by the product manufacturer to identify the level of carbonation.|Horizontal|Dropdown|3000|Right|200|Left||||Active||NULL|
kroLevelOfSugarSucroseSweetenerClaimV10423|N|||text||60|1|N|KRO_V10423||||||||E|N|en|Level of Sugar/Sucrose/Sweetener Claim|Amount of sugar or sweetener contained in product, for instance, low sugar, no sugar|Horizontal|Dropdown|3800|Left|200|Left||||Active||MANDATORY_BEFORE|
kroMethodOfCarbonationV11072|N|||text||60|1||KRO_V11072||||||||E|N|en|Method of Carbonation|The descriptive term that is used by the product manufacturer to identify the method of carbonation of packaged water as required by legal requirements, for example, Codex Alimentarius.|Horizontal|Dropdown|3100|Right|200|Left||||Active||NULL|
kroMethodOfProductionV12125|N|||text||60|1||KRO_V12125||||||||E|N|en|Method of Production|The descriptive term that is used by the manufacturer to identify the method by which a beverage product has been treated so as to add carbonation.|Horizontal|Dropdown|1500|Left|200|Left||||Active||MANDATORY_BEFORE|
kroNetContentEquivalentUOMV12233|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12233|E|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|300|Left|200|Left||||Active||NULL|
kroNonAlcoholicProduct|N|||text||60|1||KRO_V11903||||||||E|N|en|Non-Alcoholic Product|The descriptive term that is used by the product manufacturer to identify whether or not the product is non-alcoholic.|Horizontal|Dropdown|3200|Left|200|Left||||Active||MANDATORY_BEFORE|
kroNumberOfServingsPerPackageDecimal|Y||2|float|30|30|15||||||||||E|N|en|Number Of Servings Per Package Decimal|Number of servings in any package (if variable range put minimum and maximum value)|Horizontal|Float|3600|Left|200|Left||||Active||MANDATORY_BEFORE|
kroOriginOfWineSparklingV12126|N|||text||60|1||KRO_V12126||||||||E|N|en|Origin of Wine - Sparkling|The descriptive term that is used by the manufacturer of sparkling wine to identify the specific country in which the product has been produced.|Horizontal|Dropdown|1600|Left|200|Left||||Active||MANDATORY_BEFORE|
kroOtherEnzymeSource|N|||text||100|1||||||||||E|N|en|Other Enzyme Source| If source of enzyme is not indicated on the valid value list use this text box to provide the information.|Horizontal|Text|4200|Left|200|Left||||Active||NULL|
kroOtherGelatinSource|N|||text||100|1||||||||||E|N|en|Other Gelatin Source|If source of gelatin is not indicated on the valid value list use this text box to provide the information.|Horizontal|Text|4400|Left|200|Left||||Active||NULL|
kroRequiredEquivalentUOMOverride|N|||boolean|||||||||||||E|N|en|Net Content Equivalent UOM Override|Override indicator for Net Content Equivalent UOM - VIP to Kroger: By selecting ‘Yes’ you are indicating the required EUOM for this item cannot be provided|Horizontal|Boolean|400|Left|200|Left||||Active||MANDATORY_BEFORE|
kroStateOfOriginV12017|Y||100|text||60|1||KRO_V12017||||||||E|N|en|State of Origin|Identifies the state from which the product originated.|Horizontal|Multi_Select_List|1700|Left|200|Left||||Active||MANDATORY_BEFORE|
kroStyleOfFortifiedWineV12127|N|||text||60|1||KRO_V12127||||||||E|N|en|Style of Fortified Wine|The descriptive term that is used by the manufacturer to identify a particular style of fortified wine.|Horizontal|Dropdown|1800|Left|200|Left||||Active||MANDATORY_BEFORE|
kroSweetnessOfSparklingWineV12128|N|||text||60|1||KRO_V12128||||||||E|N|en|Sweetness of Sparkling Wine|The descriptive term that is used by the manufacturer to identify a specific level of sweetness of sparkling wine.|Horizontal|Dropdown|1900|Left|200|Left||||Active||MANDATORY_BEFORE|
kroSweetnessOfStillWineV12129|N|||text||60|1||KRO_V12129||||||||E|N|en|Sweetness of Still Wine|The descriptive term that is used by the manufacturer to identify a specific level of sweetness of still wine.|Horizontal|Dropdown|2000|Left|200|Left||||Active||MANDATORY_BEFORE|
kroTypeOfBottleClosureV12130|N|||text||60|1||KRO_V12130||||||||E|N|en|Type of Bottle Closure|The descriptive term that is used by the manufacturer to identify the type of closure of the wine bottle.|Horizontal|Dropdown|2100|Left|200|Left||||Active||MANDATORY_BEFORE|
kroTypeOfFortifiedWineV12131|N|||text||60|1||KRO_V12131||||||||E|N|en|Type of Fortified Wine|The descriptive term that is used by the manufacturer to identify the type of fortified wine.|Horizontal|Dropdown|2200|Left|200|Left||||Active||MANDATORY_BEFORE|
kroTypeOfSparklingWineV12133|N|||text||60|1||KRO_V12133||||||||E|N|en|Type of Sparkling Wine|The descriptive term that is used by the manufacturer to identify a particular type of sparkling wine.|Horizontal|Dropdown|2300|Left|200|Left||||Active||MANDATORY_BEFORE|
kroTypeOfStillWineV12134|N|||text||60|1||KRO_V12134||||||||E|N|en|Type of Still Wine|The descriptive term that is used by the manufacturer to identify a particular type of still wine.|Horizontal|Dropdown|2400|Left|200|Left||||Active||MANDATORY_BEFORE|
kroVintageV12135|N|||text||60|1||KRO_V12135||||||||E|N|en|Vintage|The descriptive term that is used by the manufacturer to identify whether the product makes claim to being 'vintage'.|Horizontal|Dropdown|2500|Left|200|Left||||Active||MANDATORY_BEFORE|
kroVintageYear|N|||integer||4|1||||||||||E|N|en|Vintage Year|Identifies the vintage year of the product.|Horizontal|Integer|3300|Left|200|Left||||Active||MANDATORY_BEFORE|
netContent|Y||100|float|38|38|15|||M|uom|text||5|2|AreaCountDimensionInfostorageMassVolumeUOM|E|N|en|Net Content & UOM - Vendor|The amount of the product contained in the package, usually as claimed on the label. If a product’s net content can be represented in multiple values – please provide all values (e.g. laundry detergent – 150 fluid ounces 1.17 gallons, 96 loads).|Horizontal|Float|200|Left|200|Left||||Active||MANDATORY_BEFORE|
