dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
swCategory|N|||text||2|1||||||||||R|N|en|Category|Category Code is a 2 digit code indicating the category the item belongs to within the high level group.|Horizontal|Text|200|Left|200|Left||||Active||MANDATORY_BEFORE|
swClass|N|||text||2|1||||||||||R|N|en|Class|Class Code is a 2 digit code indicates the class the item belongs to within the category.|Horizontal|Text|300|Left|200|Left||||Active||MANDATORY_BEFORE|
swGroup|N||1|text||2|1||SWGroupVV||||||||R|N|en|Group|Group Code is a 2 digit code indicating the high level group the item belongs to.|Horizontal|Dropdown|100|Left|200|Left||||Active||MANDATORY_BEFORE|
swSubClass|N|||text||2|1||||||||||R|N|en|Sub Class|Sub-Class Code is a 2 digit code indicates the sub-class the item belongs to within the class.|Horizontal|Text|400|Left|200|Left||||Active||MANDATORY_BEFORE|
swSubSubClass|N|||text||2|1||||||||||R|N|en|Sub Sub Class|Sub-Sub-Class Code is a 2 digit code indicates the sub-sub-class the item belongs to within the sub-class.|Horizontal|Text|500|Left|200|Left||||Active||MANDATORY_BEFORE|
swWarehouseController/swInnerPacks|N|swWarehouseController|999|integer||3|1||||||||||R|N|en|Inner Packs|Indicates the number of Inner Packs in the Master Case|LoopGroup|Integer|900|Left|200|Left||||Active||NULL|
swWarehouseController/swMasterCase|N|swWarehouseController|999|integer||3|1||||||||||R|N|en|Master Case|Indicates the number of retail units in orderable Master Case |LoopGroup|Integer|800|Left|200|Left||||Active||NULL|
swWarehouseController/swRetailUnitsinEachInnerPack|N|swWarehouseController|999|integer||3|1||||||||||R|N|en|Retail Units in each Inner Pack|Indicates the Number of Retail Units in each Inner Pack|LoopGroup|Integer|1000|Left|200|Left||||Active||NULL|
swWarehouseController/swShipInFullCases|N|swWarehouseController|999|boolean|||||||||||||R|N|en|Are you going to Ship in Full Cases?|Are you going to ship this item to the stores in full cases? If store quantity ships in less than full cases (Inner Packs or Eaches) response should be No.|LoopGroup|Boolean|8100|Left|200|Left||||Active||MANDATORY_BEFORE|
