dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
kroOtherTargetUseApplication|N|||text||100|1|N|||||||||E|N|en|Other Target Use/Application|Identify any additional target uses and/or applications.|Horizontal|text|5300|Left|200|Left||||Active||NULL|
kroPercentOfProductTaggedWithEAS|N|||float|5|5|2||||||||||E|N|en|Percent of Product Tagged with EAS|If it isn't cost effective to tag all of the item e.g. lipstick, what's the proposed percentage of UPCs to be tagged|Horizontal|Float|5800|Left|200|Left||||Active||NULL|
kroPlayerRecorderV11731|N|||text||60|1||KRO_V11731||||||||E|N|en|Player/Recorder|The descriptive term that is used by the product manufacturer to identify if the product only plays recorded sound or facilitates both playing and recording.|Horizontal|Dropdown|2800|Left|200|Left||||Active||NULL|
kroProductEASTagged|N|||boolean|||||||||||||E|N|en|Item is EAS Tagged|Identifies if the product is EAS tagged by the supplier.|Horizontal|Boolean|5600|Left|200|Left||||Active||MANDATORY_BEFORE|
kroProgrammable|N|||text||60|1||KRO_V11765||||||||E|N|en|Programmable|Identifies if the product is programmable.|Horizontal|Dropdown|2900|Left|200|Left||||Active||MANDATORY_BEFORE|
kroRemoteControlIncluded|N|||text||60|1||KRO_V11766||||||||E|N|en|Remote Control Included|Identifies if the item has a remote control included.|Horizontal|Dropdown|3000|Left|200|Left||||Active||NULL|
kroRequiredEquivalentUOMOverride|N|||boolean|||||||||||||E|N|en|Net Content Equivalent UOM Override|Override indicator for Net Content Equivalent UOM - VIP to Kroger: By selecting ‘Yes’ you are indicating the required EUOM for this item cannot be provided|Horizontal|Boolean|400|Left|200|Left||||Active||MANDATORY_BEFORE|
kroResolution|N|||text||100|1||||||||||E|N|en|Resolution|Identifies the resolution of the product.|Horizontal|Text|3100|Left|200|Left||||Active||NULL|
kroSelfTimer|N|||text||60|1||KRO_V11767||||||||E|N|en|Self Timer|Identifies if the item has a self timer.|Horizontal|Dropdown|3200|Left|200|Left||||Active||NULL|
kroSizeDescriptionV11494|N||1|text||60|1||KRO_V11494||||||||E|N|en|Size Description|A descriptive term used to identify the size of the product.|Horizontal|Dropdown|3300|Left|200|Left||||Active||MANDATORY_BEFORE|
kroStorageCapacityV11736|N|||text||60|1||KRO_V11736||||||||E|N|en|Storage Capacity|The descriptive term that is used by the product manufacturer to identify the storage capacity.|Horizontal|Dropdown|3400|Left|200|Left||||Active||MANDATORY_BEFORE|
kroTargetUseApplicationV11786|Y||5|text||60|1||KRO_V11786||||||||E|N|en|Target Use/Application|Identify the target use and/or application.|Horizontal|Multi_Select_List|5400|Left|200|Left||||Active||NULL|
kroTextToSpeech|N|||text||60|1||KRO_V11770||||||||E|N|en|Text to Speech|Identifies if the product has a text to speech functionality.|Horizontal|Dropdown|3600|Left|200|Left||||Active||NULL|
kroTouchScreen|N|||text||60|1||KRO_V11771||||||||E|N|en|Touch Screen|Identifies if the item has a touch screen.|Horizontal|Dropdown|3700|Left|200|Left||||Active||MANDATORY_BEFORE|
kroTypeOfCameraFlashAdjustmentV11774|N|||text||60|1||KRO_V11774||||||||E|N|en|Type of Camera Flash Adjustment|The descriptive term that is used by the product manufacturer to identify the adjustment between the camera and the flash.|Horizontal|Dropdown|3800|Left|200|Left||||Active||NULL|
