dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
displayDimensions/dimensionWidth|N|displayDimensions|100|float|15|30|15|||M|uom|text||5|2|DimensionsUOM|E|N|en|Dimension Width|The width dimension of a trade item under certain display scenarios (Display Dimension Types) when they differ from the standard measurements provided under the Package Measurement Rules.|LoopGroup|Float|2500|Left|200|Left||||Active||NULL|
displayDimensions/dimensionDepth|N|displayDimensions|100|float|15|30|15|||M|uom|text||5|2|DimensionsUOM|E|N|en|Dimension Depth|The depth dimension of a trade item under certain display scenarios (Display Dimension Types) when they differ from the standard measurements provided under the Package Measurement Rules.|LoopGroup|Float|2600|Left|200|Left||||Active||NULL|
displayDimensions/dimensionHeight|N|displayDimensions|100|float|15|30|15|||M|uom|text||5|2|DimensionsUOM|E|N|en|Dimension Height|The height dimension of a trade item under certain display scenarios (Display Dimension Types) when they differ from the standard measurements provided under the Package Measurement Rules.|LoopGroup|Float|2700|Left|200|Left||||Active||NULL|
netContent|Y||100|float|38|38|15|||M|uom|text||5|2|AreaCountDimensionInfostorageMassVolumeUOM|E|N|en|Net Content & UOM - Vendor|The amount of the product contained in the package, usually as claimed on the label. If a product’s net content can be represented in multiple values – please provide all values (e.g. laundry detergent – 150 fluid ounces 1.17 gallons, 96 loads).|Horizontal|Float|2800|Left|200|Left||||Active||MANDATORY_BEFORE|
tradeItemMarketingMessage|Y|||text||1000|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Marketing Message|Marketing message associated with the trade item.|Horizontal|Text|2900|Left|200|Left|200|||Active||NULL|
tradeItemFeatureBenefit|Y||25|text||250|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Feature Benefit|Element for consumer facing marketing content to describe the key features or benefits of the style suitable for display purposes. Needed for marketing to enable product comparison. |Horizontal|Text|3000|Left|200|Left||||Active||NULL|
warningCopyDescriptions/warningCopyDescription|Y|warningCopyDescriptions|100|text||1000|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Warning Copy|Warning Copy description.|LoopGroup|Text|3100|Left|200|Left|200|||Active||NULL|
consumerPackageDisclaimers/consumerPackageDisclaimer|Y|consumerPackageDisclaimers|100|text||1000|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Package Disclaimers|Consumer package disclaimer|LoopGroup|Text|3200|Left|200|Left|200|||Active||NULL|
kroCertificationInfo/kroCertificationAgency|N|kroCertificationInfo|100|text||70|1|N|||||||||E|N|en|Certification Agency|Name of the organization issuing the certification standard or other requirement being met. Free text field. Example: European Union.|LoopGroup|Text|3300|Left|200|Left||||Active||NULL|
kroCertificationInfo/kroCertificationStandard|N|kroCertificationInfo|100|text||70|1|N|||||||||E|N|en|Certification Standard|Name of the certification standard. Free text. Example: Egg classification.|LoopGroup|Text|3400|Left|200|Left||||Active||NULL|
kroCertificationInfo/kroCertificationValue|N|kroCertificationInfo|100|text||70|1|N|||||||||E|N|en|Certification Value|The product’s certification standard value. Example: 4.|LoopGroup|Text|3500|Left|200|Left||||Active||NULL|
kroCertificationInfo/kroCertificationLogoURL|N|kroCertificationInfo|100|text||255|1|N|||||||||E|N|en|Certification Logo URL|A URL linking to a logo for the agency or standard behind this certification.|LoopGroup|Text|3600|Left|200|Left||||Active||NULL|
kroIncludedAccessories|Y||100|text||1000|1|N|||||||||E|N|en|Included Accessories|Accessories that come with the product.|Horizontal|Text|3700|Left|200|Left|200|||Active||NULL|
unitsPerTradeItem|Y||100|float|15|15|15|||M|uom|text||5|2|uom|E|N|en|Units Per Trade Item|Number of units per Trade Item.|Horizontal|Float|3800|Left|200|Left|30|||Active||NULL|
kroColorDescription|N|||text||70|1|N|||||||||E|N|en|Product Color Description|Free text description of the color of the trade item. Type/Size Occurrence |Horizontal|Text|3900|Left|200|Left||||Active||NULL|
